N,Function,Latency_ms,Estimation,Error
6,OpenMP_t64,0.018625,0.0688307,0.000241095
6,OpenMP_t64,0.019025,0.0688307,0.000241095
6,OpenMP_t64,0.019236,0.0688307,0.000241095
6,OpenMP_t64,0.019366,0.0688307,0.000241095
6,OpenMP_t64,0.019306,0.0688307,0.000241095
6,OpenMP_t64,0.018886,0.0688307,0.000241095
6,OpenMP_t64,0.018063,0.0688307,0.000241095
6,OpenMP_t64,0.019787,0.0688307,0.000241095
6,OpenMP_t64,0.019116,0.0688307,0.000241095
6,OpenMP_t64,0.018715,0.0688307,0.000241095
6,OpenMP_t64,0.018765,0.0688307,0.000241095
6,OpenMP_t64,0.019577,0.0688307,0.000241095
6,OpenMP_t64,0.017654,0.0688307,0.000241095
6,OpenMP_t64,0.017903,0.0688307,0.000241095
6,OpenMP_t64,0.019136,0.0688307,0.000241095
6,OpenMP_t64,0.017743,0.0688307,0.000241095
6,OpenMP_t64,0.019166,0.0688307,0.000241095
6,OpenMP_t64,0.018124,0.0688307,0.000241095
6,OpenMP_t64,0.016851,0.0688307,0.000241095
6,OpenMP_t64,0.017613,0.0688307,0.000241095
6,OpenMP_t64,0.017563,0.0688307,0.000241095
6,OpenMP_t64,0.019888,0.0688307,0.000241095
6,OpenMP_t64,0.018335,0.0688307,0.000241095
6,OpenMP_t64,0.019456,0.0688307,0.000241095
6,OpenMP_t64,0.019917,0.0688307,0.000241095
6,OpenMP_t64,0.018275,0.0688307,0.000241095
6,OpenMP_t64,0.018876,0.0688307,0.000241095
6,OpenMP_t64,0.019066,0.0688307,0.000241095
6,OpenMP_t64,0.019016,0.0688307,0.000241095
6,OpenMP_t64,0.019557,0.0688307,0.000241095
6,OpenMP_t64,0.018024,0.0688307,0.000241095
6,OpenMP_t64,0.018535,0.0688307,0.000241095
6,OpenMP_t64,0.018434,0.0688307,0.000241095
6,OpenMP_t64,0.018334,0.0688307,0.000241095
6,OpenMP_t64,0.018494,0.0688307,0.000241095
6,OpenMP_t64,0.019536,0.0688307,0.000241095
6,OpenMP_t64,0.018746,0.0688307,0.000241095
6,OpenMP_t64,0.019166,0.0688307,0.000241095
6,OpenMP_t64,0.018374,0.0688307,0.000241095
6,OpenMP_t64,0.019587,0.0688307,0.000241095
6,OpenMP_t64,0.019205,0.0688307,0.000241095
6,OpenMP_t64,0.017733,0.0688307,0.000241095
6,OpenMP_t64,0.018986,0.0688307,0.000241095
6,OpenMP_t64,0.018635,0.0688307,0.000241095
6,OpenMP_t64,0.018344,0.0688307,0.000241095
6,OpenMP_t64,0.018986,0.0688307,0.000241095
6,OpenMP_t64,0.018926,0.0688307,0.000241095
6,OpenMP_t64,0.018835,0.0688307,0.000241095
6,OpenMP_t64,0.018595,0.0688307,0.000241095
6,OpenMP_t64,0.018474,0.0688307,0.000241095
6,OpenMP_t64,0.018425,0.0688307,0.000241095
6,OpenMP_t64,0.017492,0.0688307,0.000241095
6,OpenMP_t64,0.018394,0.0688307,0.000241095
6,OpenMP_t64,0.019336,0.0688307,0.000241095
6,OpenMP_t64,0.017803,0.0688307,0.000241095
6,OpenMP_t64,0.019827,0.0688307,0.000241095
6,OpenMP_t64,0.018715,0.0688307,0.000241095
6,OpenMP_t64,0.018615,0.0688307,0.000241095
6,OpenMP_t64,0.019126,0.0688307,0.000241095
6,OpenMP_t64,0.020329,0.0688307,0.000241095
6,OpenMP_t64,0.019226,0.0688307,0.000241095
6,OpenMP_t64,0.019276,0.0688307,0.000241095
6,OpenMP_t64,0.019106,0.0688307,0.000241095
6,OpenMP_t64,0.019346,0.0688307,0.000241095
6,OpenMP_t64,0.019216,0.0688307,0.000241095
6,OpenMP_t64,0.017272,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.018264,0.0688307,0.000241095
6,OpenMP_t64,0.019246,0.0688307,0.000241095
6,OpenMP_t64,0.017713,0.0688307,0.000241095
6,OpenMP_t64,0.017803,0.0688307,0.000241095
6,OpenMP_t64,0.019156,0.0688307,0.000241095
6,OpenMP_t64,0.019526,0.0688307,0.000241095
6,OpenMP_t64,0.017683,0.0688307,0.000241095
6,OpenMP_t64,0.018034,0.0688307,0.000241095
6,OpenMP_t64,0.019396,0.0688307,0.000241095
6,OpenMP_t64,0.017193,0.0688307,0.000241095
6,OpenMP_t64,0.018204,0.0688307,0.000241095
6,OpenMP_t64,0.018664,0.0688307,0.000241095
6,OpenMP_t64,0.019917,0.0688307,0.000241095
6,OpenMP_t64,0.019356,0.0688307,0.000241095
6,OpenMP_t64,0.019697,0.0688307,0.000241095
6,OpenMP_t64,0.020408,0.0688307,0.000241095
6,OpenMP_t64,0.017844,0.0688307,0.000241095
6,OpenMP_t64,0.019347,0.0688307,0.000241095
6,OpenMP_t64,0.019226,0.0688307,0.000241095
6,OpenMP_t64,0.018886,0.0688307,0.000241095
6,OpenMP_t64,0.019667,0.0688307,0.000241095
6,OpenMP_t64,0.018435,0.0688307,0.000241095
6,OpenMP_t64,0.019527,0.0688307,0.000241095
6,OpenMP_t64,0.017223,0.0688307,0.000241095
6,OpenMP_t64,0.019006,0.0688307,0.000241095
6,OpenMP_t64,0.018895,0.0688307,0.000241095
6,OpenMP_t64,0.019186,0.0688307,0.000241095
6,OpenMP_t64,0.020127,0.0688307,0.000241095
6,OpenMP_t64,0.018915,0.0688307,0.000241095
6,OpenMP_t64,0.018103,0.0688307,0.000241095
6,OpenMP_t64,0.018424,0.0688307,0.000241095
6,OpenMP_t64,0.018905,0.0688307,0.000241095
6,OpenMP_t64,0.019526,0.0688307,0.000241095
6,OpenMP_t64,0.019066,0.0688307,0.000241095
6,OpenMP_t64,0.018865,0.0688307,0.000241095
6,OpenMP_t64,0.019526,0.0688307,0.000241095
6,OpenMP_t64,0.017223,0.0688307,0.000241095
6,OpenMP_t64,0.018244,0.0688307,0.000241095
6,OpenMP_t64,0.018204,0.0688307,0.000241095
6,OpenMP_t64,0.018495,0.0688307,0.000241095
6,OpenMP_t64,0.016802,0.0688307,0.000241095
6,OpenMP_t64,0.019767,0.0688307,0.000241095
6,OpenMP_t64,0.017733,0.0688307,0.000241095
6,OpenMP_t64,0.018174,0.0688307,0.000241095
6,OpenMP_t64,0.018364,0.0688307,0.000241095
6,OpenMP_t64,0.018645,0.0688307,0.000241095
6,OpenMP_t64,0.018695,0.0688307,0.000241095
6,OpenMP_t64,0.017923,0.0688307,0.000241095
6,OpenMP_t64,0.017432,0.0688307,0.000241095
6,OpenMP_t64,0.017172,0.0688307,0.000241095
6,OpenMP_t64,0.018064,0.0688307,0.000241095
6,OpenMP_t64,0.018926,0.0688307,0.000241095
6,OpenMP_t64,0.018195,0.0688307,0.000241095
6,OpenMP_t64,0.019206,0.0688307,0.000241095
6,OpenMP_t64,0.018605,0.0688307,0.000241095
6,OpenMP_t64,0.018334,0.0688307,0.000241095
6,OpenMP_t64,0.019526,0.0688307,0.000241095
6,OpenMP_t64,0.019165,0.0688307,0.000241095
6,OpenMP_t64,0.02111,0.0688307,0.000241095
6,OpenMP_t64,0.018955,0.0688307,0.000241095
6,OpenMP_t64,0.019497,0.0688307,0.000241095
6,OpenMP_t64,0.019386,0.0688307,0.000241095
6,OpenMP_t64,0.019656,0.0688307,0.000241095
6,OpenMP_t64,0.019126,0.0688307,0.000241095
6,OpenMP_t64,0.019647,0.0688307,0.000241095
6,OpenMP_t64,0.017873,0.0688307,0.000241095
6,OpenMP_t64,0.019818,0.0688307,0.000241095
6,OpenMP_t64,0.019106,0.0688307,0.000241095
6,OpenMP_t64,0.018575,0.0688307,0.000241095
6,OpenMP_t64,0.017663,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.017203,0.0688307,0.000241095
6,OpenMP_t64,0.018144,0.0688307,0.000241095
6,OpenMP_t64,0.018544,0.0688307,0.000241095
6,OpenMP_t64,0.017813,0.0688307,0.000241095
6,OpenMP_t64,0.019576,0.0688307,0.000241095
6,OpenMP_t64,0.019256,0.0688307,0.000241095
6,OpenMP_t64,0.018174,0.0688307,0.000241095
6,OpenMP_t64,0.016932,0.0688307,0.000241095
6,OpenMP_t64,0.019186,0.0688307,0.000241095
6,OpenMP_t64,0.018785,0.0688307,0.000241095
6,OpenMP_t64,0.019526,0.0688307,0.000241095
6,OpenMP_t64,0.018925,0.0688307,0.000241095
6,OpenMP_t64,0.018425,0.0688307,0.000241095
6,OpenMP_t64,0.018495,0.0688307,0.000241095
6,OpenMP_t64,0.018174,0.0688307,0.000241095
6,OpenMP_t64,0.018745,0.0688307,0.000241095
6,OpenMP_t64,0.018134,0.0688307,0.000241095
6,OpenMP_t64,0.018325,0.0688307,0.000241095
6,OpenMP_t64,0.017092,0.0688307,0.000241095
6,OpenMP_t64,0.018816,0.0688307,0.000241095
6,OpenMP_t64,0.017693,0.0688307,0.000241095
6,OpenMP_t64,0.018905,0.0688307,0.000241095
6,OpenMP_t64,0.018846,0.0688307,0.000241095
6,OpenMP_t64,0.018665,0.0688307,0.000241095
6,OpenMP_t64,0.019346,0.0688307,0.000241095
6,OpenMP_t64,0.019547,0.0688307,0.000241095
6,OpenMP_t64,0.019366,0.0688307,0.000241095
6,OpenMP_t64,0.019046,0.0688307,0.000241095
6,OpenMP_t64,0.020248,0.0688307,0.000241095
6,OpenMP_t64,0.018605,0.0688307,0.000241095
6,OpenMP_t64,0.019015,0.0688307,0.000241095
6,OpenMP_t64,0.019015,0.0688307,0.000241095
6,OpenMP_t64,0.018735,0.0688307,0.000241095
6,OpenMP_t64,0.019006,0.0688307,0.000241095
6,OpenMP_t64,0.019387,0.0688307,0.000241095
6,OpenMP_t64,0.018615,0.0688307,0.000241095
6,OpenMP_t64,0.020188,0.0688307,0.000241095
6,OpenMP_t64,0.019526,0.0688307,0.000241095
6,OpenMP_t64,0.020438,0.0688307,0.000241095
6,OpenMP_t64,0.021861,0.0688307,0.000241095
6,OpenMP_t64,0.020298,0.0688307,0.000241095
6,OpenMP_t64,0.019156,0.0688307,0.000241095
6,OpenMP_t64,0.018304,0.0688307,0.000241095
6,OpenMP_t64,0.018956,0.0688307,0.000241095
6,OpenMP_t64,0.018083,0.0688307,0.000241095
6,OpenMP_t64,0.019046,0.0688307,0.000241095
6,OpenMP_t64,0.018294,0.0688307,0.000241095
6,OpenMP_t64,0.018394,0.0688307,0.000241095
6,OpenMP_t64,0.017372,0.0688307,0.000241095
6,OpenMP_t64,0.018275,0.0688307,0.000241095
6,OpenMP_t64,0.017713,0.0688307,0.000241095
6,OpenMP_t64,0.018364,0.0688307,0.000241095
6,OpenMP_t64,0.017552,0.0688307,0.000241095
6,OpenMP_t64,0.018865,0.0688307,0.000241095
6,OpenMP_t64,0.018845,0.0688307,0.000241095
6,OpenMP_t64,0.017433,0.0688307,0.000241095
6,OpenMP_t64,0.018856,0.0688307,0.000241095
6,OpenMP_t64,0.024416,0.0688307,0.000241095
6,OpenMP_t64,0.018304,0.0688307,0.000241095
6,OpenMP_t64,0.018325,0.0688307,0.000241095
6,OpenMP_t64,0.019527,0.0688307,0.000241095
6,OpenMP_t64,0.018354,0.0688307,0.000241095
6,OpenMP_t64,0.018955,0.0688307,0.000241095
6,OpenMP_t64,0.018896,0.0688307,0.000241095
6,OpenMP_t64,0.018465,0.0688307,0.000241095
6,OpenMP_t64,0.018185,0.0688307,0.000241095
6,OpenMP_t64,0.018805,0.0688307,0.000241095
6,OpenMP_t64,0.018786,0.0688307,0.000241095
6,OpenMP_t64,0.019457,0.0688307,0.000241095
6,OpenMP_t64,0.019346,0.0688307,0.000241095
6,OpenMP_t64,0.020137,0.0688307,0.000241095
6,OpenMP_t64,0.018825,0.0688307,0.000241095
6,OpenMP_t64,0.017392,0.0688307,0.000241095
6,OpenMP_t64,0.019267,0.0688307,0.000241095
6,OpenMP_t64,0.018976,0.0688307,0.000241095
6,OpenMP_t64,0.019306,0.0688307,0.000241095
6,OpenMP_t64,0.017392,0.0688307,0.000241095
6,OpenMP_t64,0.018054,0.0688307,0.000241095
6,OpenMP_t64,0.018184,0.0688307,0.000241095
6,OpenMP_t64,0.018915,0.0688307,0.000241095
6,OpenMP_t64,0.016631,0.0688307,0.000241095
6,OpenMP_t64,0.017322,0.0688307,0.000241095
6,OpenMP_t64,0.019196,0.0688307,0.000241095
6,OpenMP_t64,0.019517,0.0688307,0.000241095
6,OpenMP_t64,0.019877,0.0688307,0.000241095
6,OpenMP_t64,0.018685,0.0688307,0.000241095
6,OpenMP_t64,0.018706,0.0688307,0.000241095
6,OpenMP_t64,0.018054,0.0688307,0.000241095
6,OpenMP_t64,0.018565,0.0688307,0.000241095
6,OpenMP_t64,0.019227,0.0688307,0.000241095
6,OpenMP_t64,0.018985,0.0688307,0.000241095
6,OpenMP_t64,0.018214,0.0688307,0.000241095
6,OpenMP_t64,0.018926,0.0688307,0.000241095
6,OpenMP_t64,0.018084,0.0688307,0.000241095
6,OpenMP_t64,0.018063,0.0688307,0.000241095
6,OpenMP_t64,0.018524,0.0688307,0.000241095
6,OpenMP_t64,0.018605,0.0688307,0.000241095
6,OpenMP_t64,0.018084,0.0688307,0.000241095
6,OpenMP_t64,0.018554,0.0688307,0.000241095
6,OpenMP_t64,0.018214,0.0688307,0.000241095
6,OpenMP_t64,0.019547,0.0688307,0.000241095
6,OpenMP_t64,0.019267,0.0688307,0.000241095
6,OpenMP_t64,0.018675,0.0688307,0.000241095
6,OpenMP_t64,0.017683,0.0688307,0.000241095
6,OpenMP_t64,0.018966,0.0688307,0.000241095
6,OpenMP_t64,0.020097,0.0688307,0.000241095
6,OpenMP_t64,0.018695,0.0688307,0.000241095
6,OpenMP_t64,0.019247,0.0688307,0.000241095
6,OpenMP_t64,0.019536,0.0688307,0.000241095
6,OpenMP_t64,0.019326,0.0688307,0.000241095
6,OpenMP_t64,0.018585,0.0688307,0.000241095
6,OpenMP_t64,0.019136,0.0688307,0.000241095
6,OpenMP_t64,0.017623,0.0688307,0.000241095
6,OpenMP_t64,0.019267,0.0688307,0.000241095
6,OpenMP_t64,0.018545,0.0688307,0.000241095
6,OpenMP_t64,0.018515,0.0688307,0.000241095
6,OpenMP_t64,0.017142,0.0688307,0.000241095
6,OpenMP_t64,0.017312,0.0688307,0.000241095
6,OpenMP_t64,0.018134,0.0688307,0.000241095
6,OpenMP_t64,0.018585,0.0688307,0.000241095
6,OpenMP_t64,0.018956,0.0688307,0.000241095
6,OpenMP_t64,0.017914,0.0688307,0.000241095
6,OpenMP_t64,0.018876,0.0688307,0.000241095
6,OpenMP_t64,0.020519,0.0688307,0.000241095
6,OpenMP_t64,0.018975,0.0688307,0.000241095
6,OpenMP_t64,0.018885,0.0688307,0.000241095
6,OpenMP_t64,0.018013,0.0688307,0.000241095
6,OpenMP_t64,0.018445,0.0688307,0.000241095
6,OpenMP_t64,0.018675,0.0688307,0.000241095
6,OpenMP_t64,0.017503,0.0688307,0.000241095
6,OpenMP_t64,0.018474,0.0688307,0.000241095
6,OpenMP_t64,0.01639,0.0688307,0.000241095
6,OpenMP_t64,0.017903,0.0688307,0.000241095
6,OpenMP_t64,0.018084,0.0688307,0.000241095
6,OpenMP_t64,0.018294,0.0688307,0.000241095
6,OpenMP_t64,0.019386,0.0688307,0.000241095
6,OpenMP_t64,0.017713,0.0688307,0.000241095
6,OpenMP_t64,0.020278,0.0688307,0.000241095
6,OpenMP_t64,0.018083,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.018264,0.0688307,0.000241095
6,OpenMP_t64,0.018785,0.0688307,0.000241095
6,OpenMP_t64,0.019296,0.0688307,0.000241095
6,OpenMP_t64,0.017984,0.0688307,0.000241095
6,OpenMP_t64,0.018675,0.0688307,0.000241095
6,OpenMP_t64,0.019316,0.0688307,0.000241095
6,OpenMP_t64,0.019066,0.0688307,0.000241095
6,OpenMP_t64,0.018915,0.0688307,0.000241095
6,OpenMP_t64,0.018484,0.0688307,0.000241095
6,OpenMP_t64,0.017473,0.0688307,0.000241095
6,OpenMP_t64,0.019045,0.0688307,0.000241095
6,OpenMP_t64,0.017242,0.0688307,0.000241095
6,OpenMP_t64,0.017863,0.0688307,0.000241095
6,OpenMP_t64,0.018555,0.0688307,0.000241095
6,OpenMP_t64,0.019416,0.0688307,0.000241095
6,OpenMP_t64,0.018645,0.0688307,0.000241095
6,OpenMP_t64,0.018424,0.0688307,0.000241095
6,OpenMP_t64,0.018545,0.0688307,0.000241095
6,OpenMP_t64,0.019416,0.0688307,0.000241095
6,OpenMP_t64,0.019146,0.0688307,0.000241095
6,OpenMP_t64,0.019487,0.0688307,0.000241095
6,OpenMP_t64,0.017773,0.0688307,0.000241095
6,OpenMP_t64,0.019386,0.0688307,0.000241095
6,OpenMP_t64,0.017973,0.0688307,0.000241095
6,OpenMP_t64,0.018575,0.0688307,0.000241095
6,OpenMP_t64,0.018835,0.0688307,0.000241095
6,OpenMP_t64,0.017373,0.0688307,0.000241095
6,OpenMP_t64,0.018275,0.0688307,0.000241095
6,OpenMP_t64,0.018094,0.0688307,0.000241095
6,OpenMP_t64,0.018895,0.0688307,0.000241095
6,OpenMP_t64,0.018786,0.0688307,0.000241095
6,OpenMP_t64,0.018525,0.0688307,0.000241095
6,OpenMP_t64,0.018946,0.0688307,0.000241095
6,OpenMP_t64,0.019457,0.0688307,0.000241095
6,OpenMP_t64,0.019196,0.0688307,0.000241095
6,OpenMP_t64,0.019497,0.0688307,0.000241095
6,OpenMP_t64,0.019547,0.0688307,0.000241095
6,OpenMP_t64,0.019456,0.0688307,0.000241095
6,OpenMP_t64,0.019186,0.0688307,0.000241095
6,OpenMP_t64,0.018765,0.0688307,0.000241095
6,OpenMP_t64,0.018445,0.0688307,0.000241095
6,OpenMP_t64,0.018805,0.0688307,0.000241095
6,OpenMP_t64,0.018124,0.0688307,0.000241095
6,OpenMP_t64,0.018816,0.0688307,0.000241095
6,OpenMP_t64,0.018154,0.0688307,0.000241095
6,OpenMP_t64,0.019477,0.0688307,0.000241095
6,OpenMP_t64,0.020469,0.0688307,0.000241095
6,OpenMP_t64,0.018966,0.0688307,0.000241095
6,OpenMP_t64,0.017653,0.0688307,0.000241095
6,OpenMP_t64,0.019075,0.0688307,0.000241095
6,OpenMP_t64,0.019346,0.0688307,0.000241095
6,OpenMP_t64,0.017983,0.0688307,0.000241095
6,OpenMP_t64,0.019377,0.0688307,0.000241095
6,OpenMP_t64,0.018064,0.0688307,0.000241095
6,OpenMP_t64,0.017833,0.0688307,0.000241095
6,OpenMP_t64,0.017874,0.0688307,0.000241095
6,OpenMP_t64,0.019106,0.0688307,0.000241095
6,OpenMP_t64,0.018003,0.0688307,0.000241095
6,OpenMP_t64,0.019196,0.0688307,0.000241095
6,OpenMP_t64,0.019246,0.0688307,0.000241095
6,OpenMP_t64,0.019847,0.0688307,0.000241095
6,OpenMP_t64,0.019387,0.0688307,0.000241095
6,OpenMP_t64,0.019597,0.0688307,0.000241095
6,OpenMP_t64,0.018064,0.0688307,0.000241095
6,OpenMP_t64,0.016821,0.0688307,0.000241095
6,OpenMP_t64,0.018053,0.0688307,0.000241095
6,OpenMP_t64,0.019626,0.0688307,0.000241095
6,OpenMP_t64,0.017353,0.0688307,0.000241095
6,OpenMP_t64,0.018945,0.0688307,0.000241095
6,OpenMP_t64,0.018925,0.0688307,0.000241095
6,OpenMP_t64,0.018144,0.0688307,0.000241095
6,OpenMP_t64,0.017853,0.0688307,0.000241095
6,OpenMP_t64,0.019567,0.0688307,0.000241095
6,OpenMP_t64,0.017683,0.0688307,0.000241095
6,OpenMP_t64,0.019086,0.0688307,0.000241095
6,OpenMP_t64,0.017763,0.0688307,0.000241095
6,OpenMP_t64,0.017954,0.0688307,0.000241095
6,OpenMP_t64,0.017072,0.0688307,0.000241095
6,OpenMP_t64,0.018204,0.0688307,0.000241095
6,OpenMP_t64,0.019115,0.0688307,0.000241095
6,OpenMP_t64,0.018124,0.0688307,0.000241095
6,OpenMP_t64,0.019577,0.0688307,0.000241095
6,OpenMP_t64,0.019176,0.0688307,0.000241095
6,OpenMP_t64,0.017863,0.0688307,0.000241095
6,OpenMP_t64,0.018525,0.0688307,0.000241095
6,OpenMP_t64,0.018726,0.0688307,0.000241095
6,OpenMP_t64,0.016661,0.0688307,0.000241095
6,OpenMP_t64,0.017703,0.0688307,0.000241095
6,OpenMP_t64,0.018986,0.0688307,0.000241095
6,OpenMP_t64,0.018515,0.0688307,0.000241095
6,OpenMP_t64,0.018675,0.0688307,0.000241095
6,OpenMP_t64,0.017523,0.0688307,0.000241095
6,OpenMP_t64,0.019006,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.018615,0.0688307,0.000241095
6,OpenMP_t64,0.018244,0.0688307,0.000241095
6,OpenMP_t64,0.018134,0.0688307,0.000241095
6,OpenMP_t64,0.017443,0.0688307,0.000241095
6,OpenMP_t64,0.017583,0.0688307,0.000241095
6,OpenMP_t64,0.019316,0.0688307,0.000241095
6,OpenMP_t64,0.019076,0.0688307,0.000241095
6,OpenMP_t64,0.018755,0.0688307,0.000241095
6,OpenMP_t64,0.018424,0.0688307,0.000241095
6,OpenMP_t64,0.018344,0.0688307,0.000241095
6,OpenMP_t64,0.019737,0.0688307,0.000241095
6,OpenMP_t64,0.019226,0.0688307,0.000241095
6,OpenMP_t64,0.018254,0.0688307,0.000241095
6,OpenMP_t64,0.018505,0.0688307,0.000241095
6,OpenMP_t64,0.019477,0.0688307,0.000241095
6,OpenMP_t64,0.017473,0.0688307,0.000241095
6,OpenMP_t64,0.018495,0.0688307,0.000241095
6,OpenMP_t64,0.018094,0.0688307,0.000241095
6,OpenMP_t64,0.019346,0.0688307,0.000241095
6,OpenMP_t64,0.018445,0.0688307,0.000241095
6,OpenMP_t64,0.018835,0.0688307,0.000241095
6,OpenMP_t64,0.019096,0.0688307,0.000241095
6,OpenMP_t64,0.018585,0.0688307,0.000241095
6,OpenMP_t64,0.019247,0.0688307,0.000241095
6,OpenMP_t64,0.018414,0.0688307,0.000241095
6,OpenMP_t64,0.018525,0.0688307,0.000241095
6,OpenMP_t64,0.018234,0.0688307,0.000241095
6,OpenMP_t64,0.019586,0.0688307,0.000241095
6,OpenMP_t64,0.018875,0.0688307,0.000241095
6,OpenMP_t64,0.019005,0.0688307,0.000241095
6,OpenMP_t64,0.019186,0.0688307,0.000241095
6,OpenMP_t64,0.019356,0.0688307,0.000241095
6,OpenMP_t64,0.018274,0.0688307,0.000241095
6,OpenMP_t64,0.018073,0.0688307,0.000241095
6,OpenMP_t64,0.019246,0.0688307,0.000241095
6,OpenMP_t64,0.022512,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.019075,0.0688307,0.000241095
6,OpenMP_t64,0.018825,0.0688307,0.000241095
6,OpenMP_t64,0.019336,0.0688307,0.000241095
6,OpenMP_t64,0.018555,0.0688307,0.000241095
6,OpenMP_t64,0.018194,0.0688307,0.000241095
6,OpenMP_t64,0.018845,0.0688307,0.000241095
6,OpenMP_t64,0.018114,0.0688307,0.000241095
6,OpenMP_t64,0.018414,0.0688307,0.000241095
6,OpenMP_t64,0.016981,0.0688307,0.000241095
6,OpenMP_t64,0.019897,0.0688307,0.000241095
6,OpenMP_t64,0.018715,0.0688307,0.000241095
6,OpenMP_t64,0.018114,0.0688307,0.000241095
6,OpenMP_t64,0.019336,0.0688307,0.000241095
6,OpenMP_t64,0.017313,0.0688307,0.000241095
6,OpenMP_t64,0.017142,0.0688307,0.000241095
6,OpenMP_t64,0.019327,0.0688307,0.000241095
6,OpenMP_t64,0.018986,0.0688307,0.000241095
6,OpenMP_t64,0.019016,0.0688307,0.000241095
6,OpenMP_t64,0.017734,0.0688307,0.000241095
6,OpenMP_t64,0.019146,0.0688307,0.000241095
6,OpenMP_t64,0.018134,0.0688307,0.000241095
6,OpenMP_t64,0.018114,0.0688307,0.000241095
6,OpenMP_t64,0.019386,0.0688307,0.000241095
6,OpenMP_t64,0.020128,0.0688307,0.000241095
6,OpenMP_t64,0.019176,0.0688307,0.000241095
6,OpenMP_t64,0.019126,0.0688307,0.000241095
6,OpenMP_t64,0.018123,0.0688307,0.000241095
6,OpenMP_t64,0.017873,0.0688307,0.000241095
6,OpenMP_t64,0.017773,0.0688307,0.000241095
6,OpenMP_t64,0.018484,0.0688307,0.000241095
6,OpenMP_t64,0.018244,0.0688307,0.000241095
6,OpenMP_t64,0.018455,0.0688307,0.000241095
6,OpenMP_t64,0.018044,0.0688307,0.000241095
6,OpenMP_t64,0.019907,0.0688307,0.000241095
6,OpenMP_t64,0.017964,0.0688307,0.000241095
6,OpenMP_t64,0.019547,0.0688307,0.000241095
6,OpenMP_t64,0.019287,0.0688307,0.000241095
6,OpenMP_t64,0.018455,0.0688307,0.000241095
6,OpenMP_t64,0.019627,0.0688307,0.000241095
6,OpenMP_t64,0.018876,0.0688307,0.000241095
6,OpenMP_t64,0.018775,0.0688307,0.000241095
6,OpenMP_t64,0.018816,0.0688307,0.000241095
6,OpenMP_t64,0.019076,0.0688307,0.000241095
6,OpenMP_t64,0.018555,0.0688307,0.000241095
6,OpenMP_t64,0.019757,0.0688307,0.000241095
6,OpenMP_t64,0.018514,0.0688307,0.000241095
6,OpenMP_t64,0.018755,0.0688307,0.000241095
6,OpenMP_t64,0.018365,0.0688307,0.000241095
6,OpenMP_t64,0.018574,0.0688307,0.000241095
6,OpenMP_t64,0.018685,0.0688307,0.000241095
6,OpenMP_t64,0.018525,0.0688307,0.000241095
6,OpenMP_t64,0.018775,0.0688307,0.000241095
6,OpenMP_t64,0.018575,0.0688307,0.000241095
6,OpenMP_t64,0.018946,0.0688307,0.000241095
6,OpenMP_t64,0.018866,0.0688307,0.000241095
6,OpenMP_t64,0.017924,0.0688307,0.000241095
6,OpenMP_t64,0.019096,0.0688307,0.000241095
6,OpenMP_t64,0.019436,0.0688307,0.000241095
6,OpenMP_t64,0.020238,0.0688307,0.000241095
6,OpenMP_t64,0.018906,0.0688307,0.000241095
6,OpenMP_t64,0.019527,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.017903,0.0688307,0.000241095
6,OpenMP_t64,0.019115,0.0688307,0.000241095
6,OpenMP_t64,0.018064,0.0688307,0.000241095
6,OpenMP_t64,0.018004,0.0688307,0.000241095
6,OpenMP_t64,0.017733,0.0688307,0.000241095
6,OpenMP_t64,0.018214,0.0688307,0.000241095
6,OpenMP_t64,0.019557,0.0688307,0.000241095
6,OpenMP_t64,0.019055,0.0688307,0.000241095
6,OpenMP_t64,0.019346,0.0688307,0.000241095
6,OpenMP_t64,0.018655,0.0688307,0.000241095
6,OpenMP_t64,0.018254,0.0688307,0.000241095
6,OpenMP_t64,0.017193,0.0688307,0.000241095
6,OpenMP_t64,0.018795,0.0688307,0.000241095
6,OpenMP_t64,0.018925,0.0688307,0.000241095
6,OpenMP_t64,0.017001,0.0688307,0.000241095
6,OpenMP_t64,0.018685,0.0688307,0.000241095
6,OpenMP_t64,0.017983,0.0688307,0.000241095
6,OpenMP_t64,0.019777,0.0688307,0.000241095
6,OpenMP_t64,0.018284,0.0688307,0.000241095
6,OpenMP_t64,0.018895,0.0688307,0.000241095
6,OpenMP_t64,0.018666,0.0688307,0.000241095
6,OpenMP_t64,0.019767,0.0688307,0.000241095
6,OpenMP_t64,0.019706,0.0688307,0.000241095
6,OpenMP_t64,0.019406,0.0688307,0.000241095
6,OpenMP_t64,0.019877,0.0688307,0.000241095
6,OpenMP_t64,0.017854,0.0688307,0.000241095
6,OpenMP_t64,0.018154,0.0688307,0.000241095
6,OpenMP_t64,0.017644,0.0688307,0.000241095
